pubnumber,title,url
WO2009114878A3,PROCÉDÉS ET COMPOSITIONS POUR UNE MALADIE GÉNÉTIQUE ET RÉTINIENNE ,http://www.google.com/patents?q=PROC%C3%89D%C3%89S+ET+COMPOSITIONS+POUR+UNE+MALADIE+G%C3%89N%C3%89TIQUE+ET+R%C3%89TINIENNE&scoring=1&output=rss
WO2006026473A3,METHODS AND COMPOSITIONS UTILIZING MYC AND GSK3ß TO MANIPULATE THE PLURIPOTENCY OF EMBRYONIC STEM CELLS ,http://www.google.com/patents?q=METHODS+AND+COMPOSITIONS+UTILIZING+MYC+AND+GSK3%C3%9F+TO+MANIPULATE+THE+PLURIPOTENCY+OF+EMBRYONIC+STEM+CELLS&scoring=1&output=rss
WO2008020056A3,AEROSOL FORMULATION CONTAINING BETA AGONISTS AND STEROIDS ,http://www.google.com/patents/about?id=d7fNAAAAEBAJ&dq=AEROSOL+FORMULATION+CONTAINING+BETA+AGONISTS+AND+STEROIDS
WO2008090826A1,"METHOD FOR PRODUCTION OF MESENCHYMAL CELL, METHOD FOR PRODUCTION OF TOOTH, AND MESENCHYMAL CELL FOR FORMATION OF TOOTH ","http://www.google.com/patents/about?id=32HQAAAAEBAJ&dq=METHOD+FOR+PRODUCTION+OF+MESENCHYMAL+CELL,+METHOD+FOR+PRODUCTION+OF+TOOTH,+AND+MESENCHYMAL+CELL+FOR+FORMATION+OF+TOOTH"
WO2009099555A3,SYNTHETIC SURFACES FOR CULTURING CELLS IN CHEMICALLY DEFINED MEDIA ,http://www.google.com/patents/about?id=AHfIAAAAEBAJ&dq=SYNTHETIC+SURFACES+FOR+CULTURING+CELLS+IN+CHEMICALLY+DEFINED+MEDIA
WO2009137135A3,ON-ORBIT PROCEDURES FOR ADAPTING PLANTS AND ANIMALS TO HOSTILE ENVIRONMENTS ,http://www.google.com/patents/about?id=IYrTAAAAEBAJ&dq=ON-ORBIT+PROCEDURES+FOR+ADAPTING+PLANTS+AND+ANIMALS+TO+HOSTILE+ENVIRONMENTS
WO2007008309A3,"STEM AND PROGENITOR CELL EXPANSION BY EVI, EVI-LIKE GENES AND SETBP1 ","http://www.google.com/patents/about?id=XmazAAAAEBAJ&dq=STEM+AND+PROGENITOR+CELL+EXPANSION+BY+EVI,+EVI-LIKE+GENES+AND+SETBP1"
WO2010027802A9,METHODS FOR TREATING DIABETIC WOUNDS ,http://www.google.com/patents/about?id=a0rNAAAAEBAJ&dq=METHODS+FOR+TREATING+DIABETIC+WOUNDS
WO2009004484A3,TRIM24 (TIFLA) AS P53 MODULATOR AND CANCER TARGET ,http://www.google.com/patents/about?id=B8DSAAAAEBAJ&dq=TRIM24+(TIFLA)+AS+P53+MODULATOR+AND+CANCER+TARGET
WO2010078209A3,BIORESORBABLE FOAMING TISSUE DRESSING ,http://www.google.com/patents/about?id=cG3HAAAAEBAJ&dq=BIORESORBABLE+FOAMING+TISSUE+DRESSING
WO2010004096A3,CULTURE OF CELLS ,http://www.google.com/patents/about?id=bLoeAAAAEBAJ&dq=CULTURE+OF+CELLS
WO2000031237A3,METHOD OF CLONING PORCINE ANIMALS ,http://www.google.com/patents/about?id=LJ0RAAAAEBAJ&dq=METHOD+OF+CLONING+PORCINE+ANIMALS
WO2007056547A3,ACELLULARIZED BIOMATERIAL FROM EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=6GeuAAAAEBAJ&dq=ACELLULARIZED+BIOMATERIAL+FROM+EMBRYONIC+STEM+CELLS
WO2008021196A3,METHODS AND COMPOSITIONS FOR THE TREATMENT OF MEDICAL DISORDERS ,http://www.google.com/patents/about?id=LS6qAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+THE+TREATMENT+OF+MEDICAL+DISORDERS
WO2009109769A3,SCREENING FOR NON-GENOTOXIC CARCINOGENS ,http://www.google.com/patents/about?id=RcM6AAAAEBAJ&dq=SCREENING+FOR+NON-GENOTOXIC+CARCINOGENS
WO2005072417A3,VASCULAR ENDOTHELIAL GROWTH FACTORS AND METHODS OF THEIR USE ,http://www.google.com/patents/about?id=xOawAAAAEBAJ&dq=VASCULAR+ENDOTHELIAL+GROWTH+FACTORS+AND+METHODS+OF+THEIR+USE
WO2005020679A1,METHOD OF CONSTRUCTING OFFSPRING ORIGINATING FROM FROZEN SPERM STEM CELL ,http://www.google.com/patents/about?id=PMqXAAAAEBAJ&dq=METHOD+OF+CONSTRUCTING+OFFSPRING+ORIGINATING+FROM+FROZEN+SPERM+STEM+CELL
WO2005083427A1,A METHOD OF ASSAYING SPECIFICATION OF LYMPHOCYTE ACTIVATION ,http://www.google.com/patents/about?id=yz4RAAAAEBAJ&dq=A+METHOD+OF+ASSAYING+SPECIFICATION+OF+LYMPHOCYTE+ACTIVATION
WO2007146811A3,ASSESSMENT OF CELLULAR COMPOSITION AND FRACTIONAL VIABILITY AND USES THEREOF ,http://www.google.com/patents/about?id=z2vLAAAAEBAJ&dq=ASSESSMENT+OF+CELLULAR+COMPOSITION+AND+FRACTIONAL+VIABILITY+AND+USES+THEREOF
WO2007100475A3,HYDROGEL BIOSCAFFOLDINGS AND BIOMEDICAL DEVICE COATINGS ,http://www.google.com/patents/about?id=uqDIAAAAEBAJ&dq=HYDROGEL+BIOSCAFFOLDINGS+AND+BIOMEDICAL+DEVICE+COATINGS
WO2006044832A3,DEVICE FOR TISSUE ENGINEERING ,http://www.google.com/patents/about?id=Q4yZAAAAEBAJ&dq=DEVICE+FOR+TISSUE+ENGINEERING
WO2007107882A3,METHOD FOR PURIFYING GRANULOCYTE-COLONY STIMULATING FACTOR ,http://www.google.com/patents/about?id=lLMWAAAAEBAJ&dq=METHOD+FOR+PURIFYING+GRANULOCYTE-COLONY+STIMULATING+FACTOR
WO2005120549A3,LOCAL DELIVERY OF GROWTH FACTORS FOR STEM CELL TRANSPLANTATION ,http://www.google.com/patents/about?id=xB-VAAAAEBAJ&dq=LOCAL+DELIVERY+OF+GROWTH+FACTORS+FOR+STEM+CELL+TRANSPLANTATION
WO2002033043A3,METHOD AND MARKER FOR THE ISOLATION OF HUMAN MULTIPOTENT HEMATOPOIETIC STEM CELLS ,http://www.google.com/patents/about?id=FdaQAAAAEBAJ&dq=METHOD+AND+MARKER+FOR+THE+ISOLATION+OF+HUMAN+MULTIPOTENT+HEMATOPOIETIC+STEM+CELLS
WO2008094510A3,METHODS OF MODULATING IMMUNE FUNCTION ,http://www.google.com/patents/about?id=pSvJAAAAEBAJ&dq=METHODS+OF+MODULATING+IMMUNE+FUNCTION
WO2005034843A3,METHODS OF USING REGENERATIVE CELLS IN THE TREATMENT OF PERIPHERAL VASCULAR DISEASE AND RELATED DISORDERS ,http://www.google.com/patents/about?id=3wqVAAAAEBAJ&dq=METHODS+OF+USING+REGENERATIVE+CELLS+IN+THE+TREATMENT+OF+PERIPHERAL+VASCULAR+DISEASE+AND+RELATED+DISORDERS
WO2002030257A9,NORMALIZATION OF DEFECTIVE T CELL RESPONSIVENESS THROUGH MANIPULATION OF THYMIC REGENERATION ,http://www.google.com/patents/about?id=5A6DAAAAEBAJ&dq=NORMALIZATION+OF+DEFECTIVE+T+CELL+RESPONSIVENESS+THROUGH+MANIPULATION+OF+THYMIC+REGENERATION
WO2004074465A1,HUMAN SALIVARY GLAND-ORIGIN STEM CELL ,http://www.google.com/patents/about?id=ywCkAAAAEBAJ&dq=HUMAN+SALIVARY+GLAND-ORIGIN+STEM+CELL
WO2007058934A3,METHODS AND COMPOSITIONS FOR TREATING BASEMENT MEMBRANE DISORDERS ,http://www.google.com/patents/about?id=rkLUAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+TREATING+BASEMENT+MEMBRANE+DISORDERS
WO2004097005A3,GLOBAL ANALYSIS OF TRANSPOSABLE ELEMENTS AS MOLECULAR MARKERS OF THE DEVELOPMENTAL POTENTIAL OF STEM CELLS ,http://www.google.com/patents/about?id=OWWYAAAAEBAJ&dq=GLOBAL+ANALYSIS+OF+TRANSPOSABLE+ELEMENTS+AS+MOLECULAR+MARKERS+OF+THE+DEVELOPMENTAL+POTENTIAL+OF+STEM+CELLS
WO2010077310A3,AMIDE DERIVATIVES OF ETHACRYNIC ACID ,http://www.google.com/patents/about?id=aVUcAAAAEBAJ&dq=AMIDE+DERIVATIVES+OF+ETHACRYNIC+ACID
WO2001094541A3,HUMAN MESENCHYMAL PROGENITOR CELL ,http://www.google.com/patents/about?id=diWHAAAAEBAJ&dq=HUMAN+MESENCHYMAL+PROGENITOR+CELL
WO2005070450A8,"USE OF LOW-DOSE ERYTHROPOIETIN FOR STIMULATING ENDOTHELIAL PRECURSOR CELLS, REGENERATING ORGANS, AND SLOWING DOWN PROGRESSION OF END ORGAN DAMAGES ","http://www.google.com/patents?q=USE+OF+LOW-DOSE+ERYTHROPOIETIN+FOR+STIMULATING+ENDOTHELIAL+PRECURSOR+CELLS,+REGENERATING+ORGANS,+AND+SLOWING+DOWN+PROGRESSION+OF+END+ORGAN+DAMAGES&scoring=1&output=rss"
WO2006029198A3,CULTURING HUMAN EMBRYONIC STEM CELLS ,http://www.google.com/patents/about?id=ra6gAAAAEBAJ&dq=CULTURING+HUMAN+EMBRYONIC+STEM+CELLS
WO2009151614A3,A RESILIENT DENTAL SYSTEM AND METHOD THEREOF ,http://www.google.com/patents/about?id=omgpAAAAEBAJ&dq=A+RESILIENT+DENTAL+SYSTEM+AND+METHOD+THEREOF
WO2007130487A3,"METHODS OF IDENTIFYING SMALL MOLECULES FOR RENEWAL, SURVIVAL AND MIGRATION OF CARDIAC PROGENITORS ","http://www.google.com/patents/about?id=taWqAAAAEBAJ&dq=METHODS+OF+IDENTIFYING+SMALL+MOLECULES+FOR+RENEWAL,+SURVIVAL+AND+MIGRATION+OF+CARDIAC+PROGENITORS"
WO2009134429A3,METHODS AND COMPOSITIONS FOR MODULATING IMMUNOLOGICAL TOLERANCE ,http://www.google.com/patents/about?id=NgdqAQAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+MODULATING+IMMUNOLOGICAL+TOLERANCE
WO2002102997A3,ISOLATED HOMOZYGOUS STEM CELLS DIFFERENTIATED CELLS DERIVED THEREFROM AND MATERIALS AND METHODS FOR MAKING AND USING SAME ,http://www.google.com/patents/about?id=z9yEAAAAEBAJ&dq=ISOLATED+HOMOZYGOUS+STEM+CELLS+DIFFERENTIATED+CELLS+DERIVED+THEREFROM+AND+MATERIALS+AND+METHODS+FOR+MAKING+AND+USING+SAME
WO2009071903A3,COMPOSITION COMPRISING A CHONDROITIN SULPHATE PROTEOGLYCAN INHIBITORY AGENT AND AN ANTI-INFLAMMATORY AGENT ,http://www.google.com/patents/about?id=b9XwAAAAEBAJ&dq=COMPOSITION+COMPRISING+A+CHONDROITIN+SULPHATE+PROTEOGLYCAN+INHIBITORY+AGENT+AND+AN+ANTI-INFLAMMATORY+AGENT
WO2008101700A3,BISPECIFIC FUSION PROTEIN HAVING THERAPEUTIC AND DIAGNOSTIC POTENTIAL ,http://www.google.com/patents/about?id=tM7NAAAAEBAJ&dq=BISPECIFIC+FUSION+PROTEIN+HAVING+THERAPEUTIC+AND+DIAGNOSTIC+POTENTIAL
WO2006106823A1,METHOD FOR DISTINGUISHING MESENCHYMAL STEM CELL USING MOLECULAR MARKER AND USE THEREOF ,http://www.google.com/patents/about?id=scnIAAAAEBAJ&dq=METHOD+FOR+DISTINGUISHING+MESENCHYMAL+STEM+CELL+USING+MOLECULAR+MARKER+AND+USE+THEREOF
WO2010014218A3,PUF-A AND RELATED COMPOUNDS FOR TREATMENT OF RETINOPATHIES AND SIGHT-THREATENING OPHTHALMOLOGIC DISORDERS ,http://www.google.com/patents?q=PUF-A+AND+RELATED+COMPOUNDS+FOR+TREATMENT+OF+RETINOPATHIES+AND+SIGHT-THREATENING+OPHTHALMOLOGIC+DISORDERS&scoring=1&output=rss
WO2004073741A1,REMEDY FOR SPINAL INJURY CONTAINING INTERLEUKIN-6 ANTAGONIST ,http://www.google.com/patents/about?id=F2uYAAAAEBAJ&dq=REMEDY+FOR+SPINAL+INJURY+CONTAINING+INTERLEUKIN-6+ANTAGONIST
WO2005035578A1,ANTIBODY COMPOSITION SPECIFICALLY BINDING TO GANGLIOSIDE GM2 ,http://www.google.com/patents/about?id=T2ezAAAAEBAJ&dq=ANTIBODY+COMPOSITION+SPECIFICALLY+BINDING+TO+GANGLIOSIDE+GM2
WO2006113181A3,STEM-LIKE CELLS IN BONE SARCOMAS ,http://www.google.com/patents/about?id=PELKAAAAEBAJ&dq=STEM-LIKE+CELLS+IN+BONE+SARCOMAS
WO2007124478A3,"METHOD AND SYSTEM FOR PREPARING SOFT TISSUE FOR GRAFTING, ENHANCING GRAFTING RESULTS, AND GRAFTING AUTOLOGOUS FAT AND ADIPOCYTE DERIVED STEM CELLS TO SOFT TISSUE SUCH AS THE BREAST AND OTHER TISSUE DEFECTS ","http://www.google.com/patents/about?id=dBPLAAAAEBAJ&dq=METHOD+AND+SYSTEM+FOR+PREPARING+SOFT+TISSUE+FOR+GRAFTING,+ENHANCING+GRAFTING+RESULTS,+AND+GRAFTING+AUTOLOGOUS+FAT+AND+ADIPOCYTE+DERIVED+STEM+CELLS+TO+SOFT+TISSUE+SUCH+AS+THE+BREAST+AND+OTHER+TISSUE+DE"
WO2004073486A3,DIAGNOSTIC DEVICE AND METHOD ,http://www.google.com/patents/about?id=OeLwAAAAEBAJ&dq=DIAGNOSTIC+DEVICE+AND+METHOD
WO2009105570A3,"METHODS, SURFACE MODIFIED PLATES AND COMPOSITIONS FOR CELL ATTACHMENT, CULTIVATION AND DETACHMENT ","http://www.google.com/patents/about?id=T03UAAAAEBAJ&dq=METHODS,+SURFACE+MODIFIED+PLATES+AND+COMPOSITIONS+FOR+CELL+ATTACHMENT,+CULTIVATION+AND+DETACHMENT"
WO2009120762A3,HUMAN CARDIOVASCULAR PROGENITOR CELLS ,http://www.google.com/patents/about?id=KnnJAAAAEBAJ&dq=HUMAN+CARDIOVASCULAR+PROGENITOR+CELLS
WO1995034669A3,RETROVIRAL GENE THERAPY VECTORS AND THERAPEUTIC METHODS BASED THEREON ,http://www.google.com/patents/about?id=t9cFAAAAEBAJ&dq=RETROVIRAL+GENE+THERAPY+VECTORS+AND+THERAPEUTIC+METHODS+BASED+THEREON
WO2010007551A3,METHOD FOR THE PRODUCTION OF TENOCYTES IN VITRO FROM MESENCHYMAL STEM CELLS ,http://www.google.com/patents/about?id=XkucAAAAEBAJ&dq=METHOD+FOR+THE+PRODUCTION+OF+TENOCYTES+IN+VITRO+FROM+MESENCHYMAL+STEM+CELLS
WO2004081174A2,MARKER FOR DETECTING MESENCHYMAL STEM CELL AND METHOD OF DISTINGUISHING MESENCHYMAL STEM CELL USING THE MARKER ,http://www.google.com/patents/about?id=E3iYAAAAEBAJ&dq=MARKER+FOR+DETECTING+MESENCHYMAL+STEM+CELL+AND+METHOD+OF+DISTINGUISHING+MESENCHYMAL+STEM+CELL+USING+THE+MARKER
WO2010131917A2,"TSP-1, TSP-2, IL-17BR AND HB-EGF ASSOCIATED WITH STEM CELL ACTIVITIES AND APPLICATIONS THEREOF ","http://www.google.com/patents/about?id=0OzjAAAAEBAJ&dq=TSP-1,+TSP-2,+IL-17BR+AND+HB-EGF+ASSOCIATED+WITH+STEM+CELL+ACTIVITIES+AND+APPLICATIONS+THEREOF"
WO2006104536A3,POLYNUCLEOTIDES ENCODING STEM CELL FACTOR-LIKE PROTEINS ,http://www.google.com/patents/about?id=m4CpAAAAEBAJ&dq=POLYNUCLEOTIDES+ENCODING+STEM+CELL+FACTOR-LIKE+PROTEINS
WO2008115714A3,EVALUATING RTK TARGET DRUGS ,http://www.google.com/patents/about?id=wxLPAAAAEBAJ&dq=EVALUATING+RTK+TARGET+DRUGS
WO2001060981A8,TOOTH PROGENITOR CELL AND METHOD FOR ITS PRODUCTION ,http://www.google.com/patents/about?id=WMLCAAAAEBAJ&dq=TOOTH+PROGENITOR+CELL+AND+METHOD+FOR+ITS+PRODUCTION
WO2007112084A3,METHOD TO MODULATE HEMATOPOIETIC STEM CELL GROWTH ,http://www.google.com/patents/about?id=ZXbXAAAAEBAJ&dq=METHOD+TO+MODULATE+HEMATOPOIETIC+STEM+CELL+GROWTH
WO2008027848A3,TRANSCRIPTION FACTORS FOR DIFFERENTIATION OF ADULT HUMAN OLFACTORY PROGENITOR CELLS ,http://www.google.com/patents/about?id=3s7NAAAAEBAJ&dq=TRANSCRIPTION+FACTORS+FOR+DIFFERENTIATION+OF+ADULT+HUMAN+OLFACTORY+PROGENITOR+CELLS
WO2001066150A9,HIGHLY EFFICIENT GENE TRANSFER INTO HUMAN REPOPULATING STEM CEL LS BY <i>RD114 PSEUDOTYPED</i> RETROVIRAL VECTOR PARTICLES ,http://www.google.com/patents/about?id=yBOOAAAAEBAJ&dq=HIGHLY+EFFICIENT+GENE+TRANSFER+INTO+HUMAN+REPOPULATING+STEM+CEL+LS+BY+%3Ci%3ERD114+PSEUDOTYPED%3C/i%3E+RETROVIRAL+VECTOR+PARTICLES
WO2010046519A1,ANIMAL MODEL OF HUMAN ANGIOGENESIS AND APPLICATIONS THEREOF ,http://www.google.com/patents/about?id=RoDVAAAAEBAJ&dq=ANIMAL+MODEL+OF+HUMAN+ANGIOGENESIS+AND+APPLICATIONS+THEREOF
WO2005041942A3,THREE-DIMENSIONAL MAMMALIAN OVARIAN FOLLICULAR CELL AND OVARIAN FOLLICLE CULTURE SYSTEMS IN A BIOCOMPATIBLE MATRIX ,http://www.google.com/patents/about?id=W-CjAAAAEBAJ&dq=THREE-DIMENSIONAL+MAMMALIAN+OVARIAN+FOLLICULAR+CELL+AND+OVARIAN+FOLLICLE+CULTURE+SYSTEMS+IN+A+BIOCOMPATIBLE+MATRIX
WO2006130812A3,"PLASMA-DEPLETED, NON-RED BLOOD CELL-DEPLETED CORD BLOOD COMPOSITIONS AND METHODS OF USE ","http://www.google.com/patents/about?id=kA6cAAAAEBAJ&dq=PLASMA-DEPLETED,+NON-RED+BLOOD+CELL-DEPLETED+CORD+BLOOD+COMPOSITIONS+AND+METHODS+OF+USE"
WO2003106673A1,METHOD OF SLECTIVE ISOLATION OR VISUALIZATION OF TARGET CELLS DIFFERENTIATED FROM EMBRYONIC STEM CELLS OR KIT FOR VISUALIZATION ,http://www.google.com/patents/about?id=X5SVAAAAEBAJ&dq=METHOD+OF+SLECTIVE+ISOLATION+OR+VISUALIZATION+OF+TARGET+CELLS+DIFFERENTIATED+FROM+EMBRYONIC+STEM+CELLS+OR+KIT+FOR+VISUALIZATION
WO2007091078A3,"POLYPEPTIDE CONJUGATE COMPRISING HLA-G AND USES THEREOF, STEM CELLS TRANSFECTED WITH HLA-G ","http://www.google.com/patents?q=POLYPEPTIDE+CONJUGATE+COMPRISING+HLA-G+AND+USES+THEREOF,+STEM+CELLS+TRANSFECTED+WITH+HLA-G&scoring=1&output=rss"
WO2007120699A3,REAGENTS AND METHODS FOR USING HUMAN EMBRYONIC STEM CELLS TO EVALUATE TOXICITY OF PHARMACEUTICAL COMPOUNDS & OTHER CHEMICALS ,http://www.google.com/patents/about?id=7z6iAAAAEBAJ&dq=REAGENTS+AND+METHODS+FOR+USING+HUMAN+EMBRYONIC+STEM+CELLS+TO+EVALUATE+TOXICITY+OF+PHARMACEUTICAL+COMPOUNDS
WO2007084957A3,TRANSPLANTATION OF NEURAL CELLS ,http://www.google.com/patents/about?id=x-nKAAAAEBAJ&dq=TRANSPLANTATION+OF+NEURAL+CELLS
WO2008013664A3,METHODS OF PRODUCING PANCREATIC HORMONES ,http://www.google.com/patents/about?id=XATYAAAAEBAJ&dq=METHODS+OF+PRODUCING+PANCREATIC+HORMONES
WO2010119769A1,METHOD FOR EVALUATION OF CHRONIC STRESS ,http://www.google.com/patents/about?id=XBvMAAAAEBAJ&dq=METHOD+FOR+EVALUATION+OF+CHRONIC+STRESS
WO2010065546A3,MAINTENANCE/EXPANSION OF HSCs ,http://www.google.com/patents/about?id=x4bHAAAAEBAJ&dq=MAINTENANCE/EXPANSION+OF+HSCs
WO2007060864A1,ANTIBODY-PRODUCING PRECURSOR B CELL WHOSE GROWTH AND DIFFERENTIATION CAN BE CONTROLLED ,http://www.google.com/patents/about?id=RIDLAAAAEBAJ&dq=ANTIBODY-PRODUCING+PRECURSOR+B+CELL+WHOSE+GROWTH+AND+DIFFERENTIATION+CAN+BE+CONTROLLED
WO2006031467A9,ISOLATED LINEAGE NEGATIVE HEMATOPOIETIC STEM CELLS AND METHODS OF TREATMENT THEREWITH ,http://www.google.com/patents/about?id=GiiVAAAAEBAJ&dq=ISOLATED+LINEAGE+NEGATIVE+HEMATOPOIETIC+STEM+CELLS+AND+METHODS+OF+TREATMENT+THEREWITH
WO2010062059A3,"HYDROGEL TYPE CELL DELIVERY VEHICLE FOR WOUND HEALING, AND PREPARATION METHOD THEREOF ","http://www.google.com/patents/about?id=58XWAAAAEBAJ&dq=HYDROGEL+TYPE+CELL+DELIVERY+VEHICLE+FOR+WOUND+HEALING,+AND+PREPARATION+METHOD+THEREOF"
WO1999015684A8,EXPRESSION OF GENES IN HEMATOPOIETIC STEM CELLS IN HISCHAEMIC CONDITIONS ,http://www.google.com/patents?q=EXPRESSION+OF+GENES+IN+HEMATOPOIETIC+STEM+CELLS+IN+HISCHAEMIC+CONDITIONS&scoring=1&output=rss
WO2010087564A2,METHOD FOR INDUCING IMPROVED DOPAMINERGIC NEURONS BY MUTANT NURR1 GENE EXPRESSION ,http://www.google.com/patents/about?id=x2V3AAAAEBAJ&dq=METHOD+FOR+INDUCING+IMPROVED+DOPAMINERGIC+NEURONS+BY+MUTANT+NURR1+GENE+EXPRESSION
WO2001064835A2,NOVEL NUCLEIC ACIDS AND POLYPEPTIDES ,http://www.google.com/patents/about?id=ZzSJAAAAEBAJ&dq=NOVEL+NUCLEIC+ACIDS+AND+POLYPEPTIDES
WO2010017551A3,METHOD FOR MIR-125A IN PROMOTING HEMATOPOIETIC STEM CELL SELF RENEWAL AND EXPANSION ,http://www.google.com/patents?q=METHOD+FOR+MIR-125A+IN+PROMOTING+HEMATOPOIETIC+STEM+CELL+SELF+RENEWAL+AND+EXPANSION&scoring=1&output=rss
WO2005001042A8,SMOOTH MUSCLE PROGENITOR CELLS ,http://www.google.com/patents/about?id=fvfVAAAAEBAJ&dq=SMOOTH+MUSCLE+PROGENITOR+CELLS
WO2003100011A3,GENERATION OF HISTOCOMPATIBLE TISSUES USING NUCLEAR TRANSPLANTATION ,http://www.google.com/patents/about?id=_FmaAAAAEBAJ&dq=GENERATION+OF+HISTOCOMPATIBLE+TISSUES+USING+NUCLEAR+TRANSPLANTATION
WO2007062245A3,HUMAN MONOCLONAL ANTIBODY HUMAN CD134 (OX40) AND METHODS OF MAKING AND USING SAME ,http://www.google.com/patents/about?id=G_nSAAAAEBAJ&dq=HUMAN+MONOCLONAL+ANTIBODY+HUMAN+CD134+(OX40)+AND+METHODS+OF+MAKING+AND+USING+SAME
WO2002029014A3,STEM CELL DIFFERENTIATION-INDUCING PROMOTER ,http://www.google.com/patents/about?id=DFyWAAAAEBAJ&dq=STEM+CELL+DIFFERENTIATION-INDUCING+PROMOTER
WO2008088456A3,"METHODS, COMPOSITIONS AND DEVICES FOR TREATING LEASIONED SITES USING BIOABSORBABLE CARRIERS ","http://www.google.com/patents?q=METHODS,+COMPOSITIONS+AND+DEVICES+FOR+TREATING+LEASIONED+SITES+USING+BIOABSORBABLE+CARRIERS&scoring=1&output=rss"
WO2010026575A3,ADHERENT CELLS FROM PLACENTA TISSUE AND USE THEREOF IN THERAPY ,http://www.google.com/patents/about?id=NlXTAAAAEBAJ&dq=ADHERENT+CELLS+FROM+PLACENTA+TISSUE+AND+USE+THEREOF+IN+THERAPY
WO2003059365A1,REMEDY FOR DYSMNESIA ,http://www.google.com/patents/about?id=GSiVAAAAEBAJ&dq=REMEDY+FOR+DYSMNESIA
WO2007088372A3,CELL CULTURE ,http://www.google.com/patents/about?id=DMrVAAAAEBAJ&dq=CELL+CULTURE
WO2008098165A3,OSCILLATING CELL CULTURE BIOREACTOR ,http://www.google.com/patents/about?id=gZ_dAAAAEBAJ&dq=OSCILLATING+CELL+CULTURE+BIOREACTOR
WO2005112981A3,COMPOSITIONS AND METHODS FOR THE STIMULATION OR ENHANCEMENT OF BONE FORMATION AND THE SELF-RENEWAL OF CELLS ,http://www.google.com/patents/about?id=PLmVAAAAEBAJ&dq=COMPOSITIONS+AND+METHODS+FOR+THE+STIMULATION+OR+ENHANCEMENT+OF+BONE+FORMATION+AND+THE+SELF-RENEWAL+OF+CELLS
WO2008010100A3,IMMUNODEFICIENT MICE TRANSGENIC FOR HLA CLASS I AND HLA CLASS II MOLECULES AND THEIR USES ,http://www.google.com/patents/about?id=5ZjLAAAAEBAJ&dq=IMMUNODEFICIENT+MICE+TRANSGENIC+FOR+HLA+CLASS+I+AND+HLA+CLASS+II+MOLECULES+AND+THEIR+USES
WO2008148105A8,ENDOMETRIAL STEM CELLS AND METHODS OF MAKING AND USING SAME ,http://www.google.com/patents/about?id=8we0AAAAEBAJ&dq=ENDOMETRIAL+STEM+CELLS+AND+METHODS+OF+MAKING+AND+USING+SAME
WO2007005787A3,METHODS AND COMPOSITIONS FOR KERATINOCYTE CULTURE AND THERAPEUTICS ,http://www.google.com/patents/about?id=PM2XAAAAEBAJ&dq=METHODS+AND+COMPOSITIONS+FOR+KERATINOCYTE+CULTURE+AND+THERAPEUTICS
WO2008153664A3,METHOD FOR TREATING HERNIATED DISCS ,http://www.google.com/patents/about?id=usGwAAAAEBAJ&dq=METHOD+FOR+TREATING+HERNIATED+DISCS
WO2007024441A3,"COMPOSITIONS OF CELLS ENRICHED FOR COMBINATIONS OF VARIOUS STEM AND PROGENITOR CELL POPULATIONS, METHODS OF USE THEREOF AND METHODS OF PRIVATE BANKING THEREOF ","http://www.google.com/patents/about?id=btutAAAAEBAJ&dq=COMPOSITIONS+OF+CELLS+ENRICHED+FOR+COMBINATIONS+OF+VARIOUS+STEM+AND+PROGENITOR+CELL+POPULATIONS,+METHODS+OF+USE+THEREOF+AND+METHODS+OF+PRIVATE+BANKING+THEREOF"
WO2010082798A2,"COMPOSITION CONTAINING EXTRACTS OF FUSCOPORIA OBLIQUA, GANODERMA LUCIDUM AND PHELLINUS LINTEUS FOR PROMOTING THE PROLIFERATION OF HEMATOPOIETIC STEM CELLS ","http://www.google.com/patents?q=COMPOSITION+CONTAINING+EXTRACTS+OF+FUSCOPORIA+OBLIQUA,+GANODERMA+LUCIDUM+AND+PHELLINUS+LINTEUS+FOR+PROMOTING+THE+PROLIFERATION+OF+HEMATOPOIETIC+STEM+CELLS&scoring=1&output=rss"
WO2003103573A3,METHODS FOR TREATING A NEUROLOGICAL DISORDER BY PERIPHERAL ADMINISTRATION OF A TROPHIC FACTOR ,http://www.google.com/patents/about?id=sniHAAAAEBAJ&dq=METHODS+FOR+TREATING+A+NEUROLOGICAL+DISORDER+BY+PERIPHERAL+ADMINISTRATION+OF+A+TROPHIC+FACTOR
WO2008073858A3,CANCER CHEMOPREVENTION STRATEGY BASED ON LOSS OF IMPRINTING OF IGF2 ,http://www.google.com/patents/about?id=0_3wAAAAEBAJ&dq=CANCER+CHEMOPREVENTION+STRATEGY+BASED+ON+LOSS+OF+IMPRINTING+OF+IGF2
WO2009073523A3,DE-DIFFERENTIATION OF HUMAN CELLS ,http://www.google.com/patents/about?id=oDonAQAAEBAJ&dq=DE-DIFFERENTIATION+OF+HUMAN+CELLS
